YEAR,AUTHORS,GEOM,MAT,ROD_DIM,ROD_PITCH,SHROUD_DIM,Lh,FLUID,FLOW_DIR,POW_DIST,P_IN,G,T_IN,TSUB_IN,HSUB_IN,XE_IN,P_EXIT,T_EXIT,TSUB_EXIT,HSUB_EXIT,X_EXIT,XE_EXIT,CHF,Z_CHF,APP,CHANGE,CHF_DETECT,FQ
none,none,none,none,m,m,m,m,none,degree,none,Pa,kg/m2-s,K,K,J/kg,none,Pa,K,K,J/kg,none,none,W/m2,m,none,none,none,none
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1803.79,,,,,6867180,,,529397.6,10.9,,2744494,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,6887864,,,31633.6,25.1,,1362783,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6887864,,,282376.4,20,,1946383,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,6887864,,,378905.4,19.7,,2299697,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6887864,,,370531.8,20.6,,2277615,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6867180,,,474271.4,19.2,,2555219,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6956812,,,581732.6,14.7,,2668784,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6901654,,,527536.8,17.3,,2653011,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6949917,,,288656.6,22.1,,2082030,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6894759,,,426123.2,19.4,,2400644,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6874075,,,234228.2,22.3,,1902218,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6474179,,,170263.2,23.6,,1763416,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6887864,,,123743.2,23.5,,1593068,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,764.91,,,,,6887864,,,54428.4,42.9,,1179817,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,764.91,,,,,6887864,,,153050.8,38.6,,1236600,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,759.49,,,,,6894759,,,254464.4,37.8,,1375402,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,745.93,,,,,6887864,,,308660.2,36.9,,1419566,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,766.27,,,,,6887864,,,375649,33.2,,1476349,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,774.41,,,,,696371,,,432868.6,32.8,,1577296,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,750,,,,,689476,,,405189.2,35.2,,1539440,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,766.27,,,,,6901654,,,490553.4,32.4,,1646697,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,752.71,,,,,6922338,,,568009.2,31.6,,1725561,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,766.27,,,,,6839601,,,711988.6,26.1,,1864363,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,778.48,,,,,6880970,,,798283.2,23.7,,1977929,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6908549,,,46752.6,25.1,,1432184,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6874075,,,113043.6,24.3,,1615151,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6915443,,,178404.2,22.9,,1738180,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,710160,,,231204.4,22.1,,1873827,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6894759,,,274700.6,21.2,,1996856,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,6887864,,,263535.8,22.1,,1971619,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6880970,,,346574,19.4,,2148276,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6867180,,,424495,18.2,,2350170,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6874075,,,519395.8,17.8,,2643547,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6846496,,,621042,15.9,,2902224,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,6853391,,,571033,17.5,,2772885,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,6977496,,,501950.8,18.5,,2615156,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,6901654,,,718734,13.5,,3082035,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,6860285,,,820380.2,14.3,,3432195,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6887864,,,23260,21.5,,1608841,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6901654,,,144677.2,18.4,,1943228,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6956812,,,236321.6,16.2,,2220832,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6839601,,,299356.2,14,,2365943,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6915443,,,345643.6,13.3,,2514209,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6874075,,,404026.2,13.3,,2637238,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2115.72,,,,,751529,,,514511.2,11.5,,3195601,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6887864,,,607318.6,9.2,,3438504,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2142.84,,,,,6839601,,,663142.6,7.3,,3624625,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6853391,,,699893.4,7.3,,3725572,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2075.03,,,,,6867180,,,572661.2,10.1,,3309166,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6839601,,,778977.4,5.5,,3940084,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6887864,,,694311,8.8,,3798128,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6880970,,,656629.8,9.2,,3665635,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,7011970,,,441242.2,12.2,,2880142,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6887864,,,591501.8,9.9,,3419577,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6853391,,,678494.2,7.6,,3653016,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2075.03,,,,,6853391,,,802004.8,5.4,,4018949,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6887864,,,696637,7.8,,3741345,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6922338,,,622437.6,10.1,,3555224,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6887864,,,508231,12.7,,3230301,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2115.72,,,,,6860285,,,463571.8,13.2,,3066262,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2115.72,,,,,6880970,,,406119.6,13.7,,2845441,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6874075,,,349597.8,14.7,,2637238,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6936128,,,301449.6,15,,2438499,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6846496,,,230041.4,16.1,,2189286,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2102.16,,,,,6853391,,,150027,18.4,,1971619,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,2088.59,,,,,6887864,,,29075,20.8,,1574141,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6887864,,,26516.4,33.9,,1356474,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6901654,,,141653.4,31.2,,1539440,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1147.37,,,,,6887864,,,215155,29.2,,1653006,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6922338,,,320755.4,27,,1829663,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1152.8,,,,,6929233,,,417982.2,27.8,,2116731,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6887864,,,505672.4,26,,2258687,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1135.16,,,,,6901654,,,594758.2,27.6,,2523673,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6867180,,,737807.2,22.3,,2700330,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1147.37,,,,,6887864,,,842477.2,19.2,,2851750,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1132.45,,,,,6929233,,,958777.2,18.7,,3082035,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1121.6,,,,,6943022,,,887834.2,21.8,,2996861,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1139.23,,,,,6901654,,,838057.8,21.4,,2902224,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1139.23,,,,,6901654,,,736411.6,23.4,,2722412,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1137.88,,,,,6887864,,,612668.4,27.5,,2564682,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1146.01,,,,,6867180,,,538469,25,,2306006,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1151.44,,,,,6901654,,,469386.8,25.2,,2145122,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1132.45,,,,,6908549,,,378440.2,29.2,,2037866,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1151.44,,,,,6880970,,,297495.4,29.6,,1880136,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1139.23,,,,,737739,,,203757.6,30.4,,1656160,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,9990506,,,30005.4,23.9,,1179817,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9990506,,,131419,20.9,,1378556,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9990506,,,217713.6,19.6,,1611996,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9990506,,,283772,20,,1845436,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,10011190,,,370299.2,15.9,,1971619,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,10011190,,,433566.4,15.9,,2182977,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,10004295,,,493344.6,15.6,,2356479,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,10011190,,,553122.8,15.1,,2507900,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1559.66,,,,,9990506,,,38146.4,21.7,,1110416,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9990506,,,227017.6,20,,1656160,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,10011190,,,286795.8,18.1,,1772880,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9976716,,,324942.2,17.3,,1867518,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9976716,,,342619.8,16.9,,1902218,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9976716,,,374486,16.3,,1977929,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,10004295,,,410306.4,17.6,,2157740,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,9949137,,,394722.2,18.2,,2148276,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1546.1,,,,,9969822,,,394954.8,17.2,,2113576,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9956032,,,376812,18.5,,2100958,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9949137,,,368671,19.3,,2100958,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9983611,,,360995.2,17.6,,2006320,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9976716,,,354249.8,17.5,,1971619,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9983611,,,332850.6,18.3,,1933764,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,9976716,,,425658,14.8,,2100958,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4129961,,,26749,25.5,,1552059,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4129961,,,108856.8,23.7,,1719252,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,4129961,,,213526.8,21.7,,1949537,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4129961,,,279585.2,22.5,,2220832,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,4123066,,,395652.6,21.5,,2536291,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4129961,,,438916.2,19.7,,2593074,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,4116171,,,484273.2,19.3,,2722412,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1518.98,,,,,4116171,,,543586.2,18.6,,2867523,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,4088592,,,575685,19.3,,2996861,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4129961,,,32796.6,25.1,,1539440,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1532.54,,,,,4185119,,,214689.8,22.6,,2006320,2.5908,BWR,,,
1963,Janssen & Kervinen,C1,SS,0.013716,,0.022225,2.5908,water,90,uniform,,1505.42,,,,,4198908,,,631276.4,16.6,,3015789,2.5908,BWR,,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,299.2,,,,390000,,,,,-0.106,11300000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,327.15,,,,310000,,,,,-0.056,10600000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,336.15,,,,330000,,,,,-0.051,7300000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,299.2,,,,290000,,,,,-0.106,19600000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,323.2,,,,350000,,,,,-0.09,16000000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,341.2,,,,360000,,,,,-0.057,16300000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,302.2,,,,290000,,,,,-0.119,24500000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,320.2,,,,320000,,,,,-0.103,23000000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,329.2,,,,350000,,,,,-0.104,23700000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,351.2,,,,370000,,,,,-0.073,21000000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,307.2,,,,370000,,,,,-0.13,37700000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,298.2,,,,620000,,,,,-0.108,12800000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,319.2,,,,640000,,,,,-0.095,11000000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,333.2,,,,640000,,,,,-0.074,8200000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,301.2,,,,670000,,,,,-0.155,22000000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,324.2,,,,660000,,,,,-0.132,18200000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,346.2,,,,720000,,,,,-0.092,16500000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,302.2,,,,590000,,,,,-0.165,29100000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,325.2,,,,750000,,,,,-0.144,26800000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,348.2,,,,740000,,,,,-0.105,24400000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,325.2,,,,700000,,,,,-0.149,30800000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,304.2,,,,680000,,,,,-0.178,44500000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,301.2,,,,910000,,,,,-0.115,15600000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,299.2,,,,920000,,,,,-0.187,24200000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,319.2,,,,970000,,,,,-0.171,19100000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,340.2,,,,990000,,,,,-0.126,17600000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,304.2,,,,880000,,,,,-0.188,31300000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,347.2,,,,1050000,,,,,-0.136,24900000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,324.2,,,,1030000,,,,,-0.182,33300000,0.01,Fussion,power,,
1992,Inasaka & Nariai,C0,SS,,,0.003,0.01,water,90,uniform,,,307.2,,,,980000,,,,,-0.199,48000000,0.01,Fussion,power,,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,891800,11390,303.4,144.7,,,816300,273.15,72.97,,,,19571510,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2490600,11949.8,303.2,193.7,,,2431000,273.15,121.09,,,,21497630,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,784800,11690.2,313.9,128.9,,,716700,273.15,70.95,,,,16100280,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,847700,11516.8,321.4,124.6,,,786200,273.15,69.03,,,,15337210,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,780300,11303.5,322.9,119.6,,,719700,273.15,55.43,,,,17386380,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,780300,11240.1,334.2,108.3,,,719700,273.15,50.6,,,,15500840,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,661300,11479.8,339.2,96.6,,,584900,273.15,50.53,,,,12112450,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,912300,15038.4,303.3,145.8,,,806900,273.15,90.59,,,,19209380,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2646600,15051.4,303,197.1,,,2539400,273.15,122.99,,,,27293090,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,984300,19926.8,303.3,149.1,,,795100,273.15,90.03,,,,25451080,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1626800,20208.1,303.3,172.1,,,1418900,273.15,104.33,,,,31392020,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2767100,20079.4,303.4,199.1,,,2563900,273.15,119.22,,,,38269310,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2708300,20148.7,303.3,198.1,,,2519100,273.15,131.59,,,,32003070,0.01,Fussion,power,rod_destruction,
